image_path,cluster_label
/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647772339_912349010008_312_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648710194_912349010008_67545_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648653578_912349010008_61739_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648178945_912349010008_19250_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649037108_912349010008_98487_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647791447_912349010008_609_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648930939_912349010008_88905_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648622062_912349010008_58501_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648237914_912349010008_23936_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648122348_912349010008_15213_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648396599_912349010008_37947_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648446158_912349010008_42598_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648237364_912349010008_23894_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649178933_912349010008_113401_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648478827_912349010008_45420_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648606478_912349010008_56997_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648529642_912349010008_49619_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648519144_912349010008_48758_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648659954_912349010008_62404_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649028620_912349010008_97676_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648032261_912349010008_9897_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649136518_912349010008_108933_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648449238_912349010008_42891_0100.png,2
